epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
217,0.22131068371746637,0.22131068371746637,0.4670910130102394,0.1442,0.1442,0.3793
218,0.25023622035163723,0.25023622035163723,0.4903157420974531,0.1561,0.1561,0.3946
219,0.25221766225279196,0.25221766225279196,0.497062059956016,0.1412,0.1412,0.3753
220,0.19605478950559277,0.19605478950559277,0.43836974794836825,0.1238,0.1238,0.3514
221,0.21226954888807584,0.21226954888807584,0.4545382885315835,0.1152,0.1152,0.3391
222,0.1911680810663798,0.1911680810663798,0.4334378061825784,0.1436,0.1436,0.3788
223,0.16781486438153542,0.16781486438153542,0.4075145693216664,0.1451,0.1451,0.3806
224,0.21558049729425613,0.21558049729425613,0.45939132314113806,0.1499,0.1499,0.3853
225,0.18668141379340053,0.18668141379340053,0.42986323869047577,0.1122,0.1122,0.3346
226,0.16676945351574518,0.16676945351574518,0.4066098410981069,0.1146,0.1146,0.3383
227,0.19244921983104862,0.19244921983104862,0.4358902260750976,0.1187,0.1187,0.3442
228,0.20547943970520202,0.20547943970520202,0.44831686952214833,0.1212,0.1212,0.3476
229,0.21014294967259448,0.21014294967259448,0.45204298006808713,0.1659,0.1659,0.4062
230,0.1723371529824113,0.1723371529824113,0.4123841405957497,0.1032,0.1032,0.3207
231,0.16625156069863334,0.16625156069863334,0.4051240580748538,0.1511,0.1511,0.3877
232,0.17114461631807562,0.17114461631807562,0.41065614186243743,0.1425,0.1425,0.3772
233,0.16089970169410314,0.16089970169410314,0.39797507951370553,0.1321,0.1321,0.3628
234,0.17488356067301475,0.17488356067301475,0.41541484599205014,0.0939,0.0939,0.3060
235,0.1845411080611895,0.1845411080611895,0.42438166838051194,0.1387,0.1387,0.3722
236,0.2052037930243636,0.2052037930243636,0.44726772527095826,0.1008,0.1008,0.3162
237,0.16669587239827197,0.16669587239827197,0.4040780705323315,0.1310,0.1310,0.3614
238,0.17835823385274574,0.17835823385274574,0.4189846109786281,0.1054,0.1054,0.3244
239,0.16700549086887542,0.16700549086887542,0.40628420277586524,0.1062,0.1062,0.3254
240,0.13906979530233227,0.13906979530233227,0.3694501236128718,0.0956,0.0956,0.3090
241,0.16237063603858426,0.16237063603858426,0.39659492829657417,0.0846,0.0846,0.2903
242,0.21201289251242597,0.21201289251242597,0.4514651393783905,0.1204,0.1204,0.3460
243,0.18140604214309014,0.18140604214309014,0.4190207085517318,0.1873,0.1873,0.4205
244,0.16058708921278994,0.16058708921278994,0.397573001862455,0.1437,0.1437,0.3785
245,0.16674864210494578,0.16674864210494578,0.4040838705460259,0.1120,0.1120,0.3345
246,0.14442215768033512,0.14442215768033512,0.3784137506931637,0.0926,0.0926,0.3038
247,0.151439271561087,0.151439271561087,0.38500822082811836,0.1237,0.1237,0.3505
248,0.13691435713474065,0.13691435713474065,0.3680624459484187,0.1007,0.1007,0.3172
249,0.13208504817257188,0.13208504817257188,0.3615488373210416,0.0669,0.0669,0.2584
250,0.1361884671735437,0.1361884671735437,0.3659678148525392,0.1078,0.1078,0.3281
251,0.16288319791424766,0.16288319791424766,0.39915761435526387,0.1791,0.1791,0.4228
252,1.2307521143596467,1.2307521143596467,0.6330436029697262,14.6441,14.6441,3.6933
