epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
144,26.32572607091955,26.32572607091955,5.122507188075661,30.8055,30.8055,5.5316
145,26.721660665563636,26.721660665563636,5.163977582376672,35.8295,35.8295,5.9593
146,27.14937973022461,27.14937973022461,5.204865454091428,30.5552,30.5552,5.5027
147,26.690268593865472,26.690268593865472,5.158888473153822,33.5592,33.5592,5.7692
148,26.2175411533665,26.2175411533665,5.115211350728198,30.9808,30.9808,5.5426
149,25.771398698961413,25.771398698961413,5.070198088334009,28.9425,28.9425,5.3589
150,25.14085408803579,25.14085408803579,5.007093736770448,28.9568,28.9568,5.3610
151,25.53797113573229,25.53797113573229,5.045420635246169,28.6016,28.6016,5.3369
152,24.83509367865485,24.83509367865485,4.978022651673527,31.7624,31.7624,5.6129
153,27.184094660990947,27.184094660990947,5.204195614190131,32.8952,32.8952,5.7127
154,25.275694202732396,25.275694202732396,5.017643427868961,35.8190,35.8190,5.9648
155,25.129172093159443,25.129172093159443,5.005099318464275,27.7548,27.7548,5.2530
156,24.88600375201251,24.88600375201251,4.983165952339376,27.9582,27.9582,5.2719
157,24.310318354013805,24.310318354013805,4.9242691740369064,29.0882,29.0882,5.3801
158,23.904003143310547,23.904003143310547,4.881390588225275,28.5208,28.5208,5.3185
159,23.58124712351206,23.58124712351206,4.849075159228232,30.9966,30.9966,5.5460
160,24.243093078200882,24.243093078200882,4.917250820205183,29.0910,29.0910,5.3787
161,24.083742399473447,24.083742399473447,4.901031451363717,25.7654,25.7654,5.0569
162,23.77323289819666,23.77323289819666,4.868430861423705,28.6019,28.6019,5.3260
163,24.226617349160684,24.226617349160684,4.912352710952987,29.5248,29.5248,5.4073
164,24.938754055951094,24.938754055951094,4.988034117044997,27.1597,27.1597,5.1939
165,24.184244362083643,24.184244362083643,4.911764282772131,28.8654,28.8654,5.3568
166,22.86547882492478,22.86547882492478,4.776258069812886,25.1716,25.1716,5.0019
167,22.3994786546037,22.3994786546037,4.726067272730527,25.0706,25.0706,4.9966
168,22.613400536614495,22.613400536614495,4.747220857148729,25.5173,25.5173,5.0339
169,22.282284968608135,22.282284968608135,4.7158395840391005,29.6105,29.6105,5.4170
170,22.539923384382917,22.539923384382917,4.742634345774779,27.3504,27.3504,5.2095
171,21.856078637612832,21.856078637612832,4.669136572550284,25.2654,25.2654,5.0131
172,22.23130834424818,22.23130834424818,4.707865282989379,26.5923,26.5923,5.1380
173,21.510522636207373,21.510522636207373,4.632311050101771,24.4755,24.4755,4.9343
174,21.73517505542652,21.73517505542652,4.653954295127725,26.8979,26.8979,5.1618
175,21.138786934517526,21.138786934517526,4.5912811306423205,26.8565,26.8565,5.1615
176,21.06216915233715,21.06216915233715,4.584260400523492,25.8629,25.8629,5.0644
177,21.371720442900788,21.371720442900788,4.619423926188535,23.8370,23.8370,4.8660
178,21.161953797211517,21.161953797211517,4.595502973132916,23.8991,23.8991,4.8715
179,21.274654903927363,21.274654903927363,4.607683988533763,24.5995,24.5995,4.9409
180,20.716676196536504,20.716676196536504,4.546534325372255,22.9801,22.9801,4.7771
181,22.03324029252336,22.03324029252336,4.68842976216237,26.3761,26.3761,5.1148
182,22.25352668762207,22.25352668762207,4.711414892735477,26.4339,26.4339,5.1241
183,22.05296114328745,22.05296114328745,4.687858334328375,25.5414,25.5414,5.0353
184,20.85849393380655,20.85849393380655,4.560503245291459,22.9126,22.9126,4.7714
185,19.897115913597315,19.897115913597315,4.456700672137098,23.8115,23.8115,4.8559
186,19.788898210267764,19.788898210267764,4.442217569187935,24.0972,24.0972,4.8964
187,20.63888694144584,20.63888694144584,4.534667470869996,22.3496,22.3496,4.7146
