epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
200,13.440908954568105,13.440908954568105,3.658210138451347,12.4740,12.4740,3.5282
201,13.45646208932955,13.45646208932955,3.6633096283230193,12.4769,12.4769,3.5286
202,13.460890077564814,13.460890077564814,3.6637636114101984,12.4885,12.4885,3.5302
203,13.440585071093416,13.440585071093416,3.661578199333429,12.4769,12.4769,3.5286
204,13.449646858319845,13.449646858319845,3.6623785919168137,12.4716,12.4716,3.5278
205,13.429125524547002,13.429125524547002,3.6587872875661263,12.4665,12.4665,3.5271
206,13.426994506626913,13.426994506626913,3.658777963132416,12.4693,12.4693,3.5275
207,13.43903273752291,13.43903273752291,3.6591668367697054,12.4982,12.4982,3.5316
208,13.504411161762395,13.504411161762395,3.67038106047436,12.5162,12.5162,3.5341
209,16.88025543787708,16.88025543787708,4.034908981129386,40.8851,40.8851,6.3716
210,23.8721032077319,23.8721032077319,4.827431908344944,16.8950,16.8950,4.0787
211,16.294206462494316,16.294206462494316,4.00706704853767,13.2241,13.2241,3.6284
212,14.213453580255377,14.213453580255377,3.762480315725277,13.2704,13.2704,3.6301
213,14.982191334032033,14.982191334032033,3.850616249898598,14.9003,14.9003,3.8267
214,18.381408064332728,18.381408064332728,4.204456613111614,16.9760,16.9760,4.1062
215,15.976588967728288,15.976588967728288,3.9719869987001695,17.3706,17.3706,4.1234
216,15.934235585878973,15.934235585878973,3.9709328595156594,13.9037,13.9037,3.6929
217,13.944610007821698,13.944610007821698,3.7273574927681525,12.6630,12.6630,3.5546
218,13.674899545434403,13.674899545434403,3.6930309366180927,12.6290,12.6290,3.5494
219,13.8241863903934,13.8241863903934,3.7099444630622407,12.8225,12.8225,3.5755
220,14.014481531430597,14.014481531430597,3.7352073256645855,12.6423,12.6423,3.5515
221,13.626924253489873,13.626924253489873,3.684894399797712,12.5590,12.5590,3.5401
222,13.532473629468107,13.532473629468107,3.672021113668093,12.5591,12.5591,3.5402
223,13.542677800949306,13.542677800949306,3.6739875969487064,12.5166,12.5166,3.5342
224,13.500240221415481,13.500240221415481,3.668331904858676,12.5199,12.5199,3.5347
225,13.497272008085904,13.497272008085904,3.667492861977471,12.5008,12.5008,3.5320
226,13.46013952281377,13.46013952281377,3.6635050952374524,12.5087,12.5087,3.5331
227,13.472534140495405,13.472534140495405,3.6659476610458643,12.4947,12.4947,3.5311
228,13.466352854689507,13.466352854689507,3.6635216754666007,12.4816,12.4816,3.5292
229,13.455408893219412,13.455408893219412,3.661908150606554,12.4874,12.4874,3.5300
230,13.455614899935787,13.455614899935787,3.6633818793101085,12.5527,12.5527,3.5393
231,13.438883180487645,13.438883180487645,3.661082421730615,12.4822,12.4822,3.5293
232,13.440535244876392,13.440535244876392,3.6596734135015607,12.4930,12.4930,3.5309
233,13.455690083438403,13.455690083438403,3.661890849727547,12.4856,12.4856,3.5298
234,13.436083689127884,13.436083689127884,3.658547510031386,12.4785,12.4785,3.5288
235,13.43193562390053,13.43193562390053,3.66016361157072,12.4788,12.4788,3.5288
236,13.451027125528414,13.451027125528414,3.662227967466349,12.4852,12.4852,3.5297
237,13.445110373301048,13.445110373301048,3.6603601145353886,12.4759,12.4759,3.5284
238,13.42568597401658,13.42568597401658,3.656989141136015,12.5282,12.5282,3.5358
239,13.426364376120372,13.426364376120372,3.6573040569113244,12.4779,12.4779,3.5287
240,13.43537358061908,13.43537358061908,3.6575139078419254,12.4664,12.4664,3.5271
241,13.435850953402584,13.435850953402584,3.6605000028996324,12.4681,12.4681,3.5273
242,13.41287603770217,13.41287603770217,3.6566417953964976,12.4678,12.4678,3.5273
243,13.419015897463446,13.419015897463446,3.657993042375654,12.4616,12.4616,3.5264
244,13.401793414599275,13.401793414599275,3.6545673382051445,12.4621,12.4621,3.5265
